http://mashable.com/2013/01/08/personal-for-education/,9,832,10,1344763
http://mashable.com/2013/01/08/ro-marley-ces-2013/,9,854,10,1418947
http://mashable.com/2013/01/08/samsung-curved-oled/,9,860,8,1459035
http://mashable.com/2013/01/08/snow-dogs/,9,857,7,1455493
http://mashable.com/2013/01/08/star-trek-into-darkness-app/,9,877,10,1498573
http://mashable.com/2013/01/08/star-wars-episode-vii-who-will-direct-it-now/,9,892,5,1586643
http://mashable.com/2013/01/08/t-mobile-data/,10,881,7,1538952
http://mashable.com/2013/01/08/t-mobile-value-plan/,10,889,7,1567272
http://mashable.com/2013/01/09/1600-penn-sprinkles-cupcakes/,10,890,6,1575910
http://mashable.com/2013/01/09/50-cent-ces/,10,899,7,1603032
http://mashable.com/2013/01/09/amazon-predictions-2013/,10,902,6,1618918
http://mashable.com/2013/01/09/apple-phablet/,10,903,8,1610688
http://mashable.com/2013/01/09/arrested-development-may/,10,905,5,1633400
http://mashable.com/2013/01/09/bad-instagram-filters/,10,898,9,1583998
http://mashable.com/2013/01/09/beam-remote-telepresence/,10,902,8,1607078
http://mashable.com/2013/01/09/bieber-4chan-hoax/,10,937,8,1735808
http://mashable.com/2013/01/09/blue-umbrella-teaser-video-pixar/,10,964,9,1829782
